Assessment_ID,Student_Key,Item_Key,Response
8454,90,88,2
8455,90,89,4
8456,90,90,2
8457,90,91,3
8458,90,92,3
8459,90,93,2
8460,90,94,2
8461,91,1,1
8462,91,2,3
8463,91,3,2
8464,91,4,3
8465,91,5,3
8466,91,6,2
8467,91,7,2
8468,91,8,2
8469,91,9,3
8470,91,10,2
8471,91,11,2
8472,91,12,1
8473,91,13,2
8474,91,14,3
8475,91,15,2
8476,91,16,1
8477,91,17,3
8478,91,18,2
8479,91,19,2
8480,91,20,2
8481,91,21,2
8482,91,22,3
8483,91,23,3
8484,91,24,2
8485,91,25,2
8486,91,26,1
8487,91,27,2
8488,91,28,3
8489,91,29,3
8490,91,30,3
8491,91,31,3
8492,91,32,2
8493,91,33,2
8494,91,34,4
8495,91,35,2
8496,91,36,4
8497,91,37,4
8498,91,38,4
8499,91,39,2
8500,91,40,3
8501,91,41,2
8502,91,42,4
8503,91,43,4
8504,91,44,3
8505,91,45,2
8506,91,46,3
8507,91,47,4
8508,91,48,2
8509,91,49,2
8510,91,50,2
8511,91,51,2
8512,91,52,3
8513,91,53,4
8514,91,54,2
8515,91,55,3
8516,91,56,4
8517,91,57,4
8518,91,58,4
8519,91,59,4
8520,91,60,4
8521,91,61,4
8522,91,62,4
8523,91,63,4
8524,91,64,3
8525,91,65,2
8526,91,66,3
8527,91,67,2
8528,91,68,3
8529,91,69,4
8530,91,70,3
8531,91,71,3
8532,91,72,3
8533,91,73,3
8534,91,74,3
8535,91,75,2
8536,91,76,3
8537,91,77,4
8538,91,78,2
8539,91,79,4
8540,91,80,2
8541,91,81,3
8542,91,82,3
8543,91,83,4
8544,91,84,3
8545,91,85,2
8546,91,86,3
8547,91,87,3
8548,91,88,4
8549,91,89,2
8550,91,90,3
8551,91,91,4
8552,91,92,4
8553,91,93,2
8554,91,94,2
8555,92,1,1
8556,92,2,2
8557,92,3,3
8558,92,4,3
8559,92,5,2
8560,92,6,1
8561,92,7,3
8562,92,8,2
8563,92,9,3
8564,92,10,2
8565,92,11,3
8566,92,12,1
8567,92,13,2
8568,92,14,1
8569,92,15,2
8570,92,16,1
8571,92,17,3
8572,92,18,2
8573,92,19,2
8574,92,20,3
8575,92,21,1
8576,92,22,2
8577,92,23,1
8578,92,24,2
8579,92,25,1
8580,92,26,1
8581,92,27,3
8582,92,28,3
8583,92,29,3
8584,92,30,3
8585,92,31,2
8586,92,32,2
8587,92,33,4
8588,92,34,4
8589,92,35,2
8590,92,36,3
8591,92,37,4
8592,92,38,2
8593,92,39,3
8594,92,40,3
8595,92,41,2
8596,92,42,4
8597,92,43,2
8598,92,44,4
8599,92,45,3
8600,92,46,2
8601,92,47,4
8602,92,48,3
8603,92,49,2
8604,92,50,4
8605,92,51,4
8606,92,52,2
8607,92,53,4
8608,92,54,2
8609,92,55,2
8610,92,56,2
8611,92,57,2
8612,92,58,3
8613,92,59,3
8614,92,60,2
8615,92,61,3
8616,92,62,3
8617,92,63,4
8618,92,64,3
8619,92,65,2
8620,92,66,2
8621,92,67,3
8622,92,68,3
8623,92,69,2
8624,92,70,4
8625,92,71,2
8626,92,72,2
8627,92,73,3
8628,92,74,3
8629,92,75,3
8630,92,76,2
8631,92,77,3
8632,92,78,2
8633,92,79,2
8634,92,80,3
8635,92,81,2
8636,92,82,2
8637,92,83,2
8638,92,84,3
8639,92,85,2
8640,92,86,3
8641,92,87,2
8642,92,88,3
8643,92,89,2
8644,92,90,2
8645,92,91,3
8646,92,92,2
8647,92,93,3
8648,92,94,3
8649,93,1,1
8650,93,2,3
8651,93,3,1
8652,93,4,1
8653,93,5,3
8654,93,6,2
8655,93,7,3
8656,93,8,1
8657,93,9,2
8658,93,10,3
8659,93,11,2
8660,93,12,1
8661,93,13,3
8662,93,14,2
8663,93,15,1
8664,93,16,1
8665,93,17,3
8666,93,18,2
8667,93,19,1
8668,93,20,1
8669,93,21,3
8670,93,22,3
8671,93,23,1
8672,93,24,3
8673,93,25,1
8674,93,26,1
8675,93,27,1
8676,93,28,2
8677,93,29,2
8678,93,30,3
8679,93,31,1
8680,93,32,3
8681,93,33,3
8682,93,34,3
8683,93,35,2
8684,93,36,2
8685,93,37,2
8686,93,38,2
8687,93,39,4
8688,93,40,2
8689,93,41,2
8690,93,42,4
8691,93,43,3
8692,93,44,4
8693,93,45,4
8694,93,46,4
8695,93,47,3
8696,93,48,3
8697,93,49,2
8698,93,50,2
8699,93,51,2
8700,93,52,3
8701,93,53,3
8702,93,54,2
8703,93,55,4
8704,93,56,2
8705,93,57,4
8706,93,58,3
8707,93,59,3
8708,93,60,3
8709,93,61,3
8710,93,62,2
8711,93,63,3
8712,93,64,4
8713,93,65,4
8714,93,66,2
8715,93,67,2
8716,93,68,2
8717,93,69,4
8718,93,70,4
8719,93,71,2
8720,93,72,2
8721,93,73,2
8722,93,74,4
8723,93,75,3
8724,93,76,4
8725,93,77,3
8726,93,78,4
8727,93,79,3
8728,93,80,2
8729,93,81,3
8730,93,82,2
8731,93,83,4
8732,93,84,3
8733,93,85,3
8734,93,86,2
8735,93,87,3
8736,93,88,4
8737,93,89,2
8738,93,90,2
8739,93,91,2
8740,93,92,4
8741,93,93,4
8742,93,94,4
8743,94,1,3
8744,94,2,2
8745,94,3,3
8746,94,4,1
8747,94,5,1
8748,94,6,3
8749,94,7,2
8750,94,8,2
8751,94,9,3
8752,94,10,3
8753,94,11,3
8754,94,12,3
8755,94,13,2
8756,94,14,3
8757,94,15,1
8758,94,16,1
8759,94,17,2
8760,94,18,1
8761,94,19,3
8762,94,20,2
8763,94,21,3
8764,94,22,1
8765,94,23,1
8766,94,24,2
8767,94,25,3
8768,94,26,2
8769,94,27,3
8770,94,28,3
8771,94,29,3
8772,94,30,2
8773,94,31,2
8774,94,32,2
8775,94,33,2
8776,94,34,3
8777,94,35,3
8778,94,36,3
8779,94,37,3
8780,94,38,4
8781,94,39,3
8782,94,40,4
8783,94,41,2
8784,94,42,2
8785,94,43,3
8786,94,44,2
8787,94,45,3
8788,94,46,3
8789,94,47,4
8790,94,48,3
8791,94,49,4
8792,94,50,2
8793,94,51,3
8794,94,52,2
8795,94,53,3
8796,94,54,2
8797,94,55,2
8798,94,56,3
8799,94,57,3
8800,94,58,3
8801,94,59,3
8802,94,60,3
8803,94,61,3
8804,94,62,3
8805,94,63,2
8806,94,64,2
8807,94,65,2
8808,94,66,3
8809,94,67,2
8810,94,68,4
8811,94,69,4
8812,94,70,2
8813,94,71,3
8814,94,72,3
8815,94,73,3
8816,94,74,4
8817,94,75,3
8818,94,76,4
8819,94,77,2
8820,94,78,3
8821,94,79,3
8822,94,80,2
8823,94,81,2
8824,94,82,3
8825,94,83,2
8826,94,84,3
8827,94,85,3
8828,94,86,4
8829,94,87,2
8830,94,88,4
8831,94,89,4
8832,94,90,2
8833,94,91,3
8834,94,92,2
8835,94,93,3
8836,94,94,2
8837,95,1,2
8838,95,2,2
8839,95,3,1
8840,95,4,1
8841,95,5,3
8842,95,6,3
8843,95,7,1
8844,95,8,1
8845,95,9,1
8846,95,10,2
8847,95,11,1
8848,95,12,3
8849,95,13,3
8850,95,14,3
8851,95,15,1
8852,95,16,3
8853,95,17,2
8854,95,18,3
8855,95,19,2
8856,95,20,2
8857,95,21,2
8858,95,22,3
8859,95,23,3
8860,95,24,2
8861,95,25,1
8862,95,26,1
8863,95,27,2
8864,95,28,2
8865,95,29,3
8866,95,30,2
8867,95,31,2
8868,95,32,2
8869,95,33,2
8870,95,34,4
8871,95,35,2
8872,95,36,4
8873,95,37,2
8874,95,38,4
8875,95,39,3
8876,95,40,3
8877,95,41,3
8878,95,42,4
8879,95,43,4
8880,95,44,3
8881,95,45,3
8882,95,46,3
8883,95,47,3
8884,95,48,3
8885,95,49,4
8886,95,50,4
8887,95,51,2
8888,95,52,2
8889,95,53,2
8890,95,54,2
8891,95,55,3
8892,95,56,3
8893,95,57,4
8894,95,58,4
8895,95,59,2
8896,95,60,4
8897,95,61,4
8898,95,62,4
8899,95,63,2
8900,95,64,3
8901,95,65,4
8902,95,66,3
8903,95,67,2
8904,95,68,4
8905,95,69,2
8906,95,70,4
8907,95,71,2
8908,95,72,3
8909,95,73,2
8910,95,74,2
8911,95,75,2
8912,95,76,2
8913,95,77,3
8914,95,78,3
8915,95,79,2
8916,95,80,3
8917,95,81,3
8918,95,82,3
8919,95,83,3
8920,95,84,2
8921,95,85,4
8922,95,86,2
8923,95,87,2
8924,95,88,2
8925,95,89,2
8926,95,90,2
8927,95,91,4
8928,95,92,4
8929,95,93,4
8930,95,94,2
8931,96,1,1
8932,96,2,2
8933,96,3,2
8934,96,4,1
8935,96,5,2
8936,96,6,2
8937,96,7,3
8938,96,8,1
8939,96,9,3
8940,96,10,2
8941,96,11,1
8942,96,12,2
8943,96,13,2
8944,96,14,1
8945,96,15,2
8946,96,16,2
8947,96,17,1
8948,96,18,3
8949,96,19,3
8950,96,20,3
8951,96,21,1
8952,96,22,2
8953,96,23,3
8954,96,24,3
8955,96,25,3
8956,96,26,2
8957,96,27,1
8958,96,28,1
8959,96,29,1
8960,96,30,1
8961,96,31,3
8962,96,32,2
8963,96,33,4
8964,96,34,4
8965,96,35,3
8966,96,36,2
8967,96,37,2
8968,96,38,2
8969,96,39,3
8970,96,40,2
8971,96,41,4
8972,96,42,4
8973,96,43,4
8974,96,44,4
8975,96,45,2
8976,96,46,2
8977,96,47,2
8978,96,48,2
8979,96,49,4
8980,96,50,2
8981,96,51,3
8982,96,52,4
8983,96,53,4
8984,96,54,4
8985,96,55,4
8986,96,56,3
8987,96,57,3
8988,96,58,4
8989,96,59,4
8990,96,60,4
8991,96,61,2
8992,96,62,3
8993,96,63,3
8994,96,64,3
8995,96,65,3
8996,96,66,3
8997,96,67,4
8998,96,68,3
8999,96,69,3
9000,96,70,3
9001,96,71,2
9002,96,72,3
9003,96,73,4
9004,96,74,2
9005,96,75,2
9006,96,76,2
9007,96,77,4
9008,96,78,2
9009,96,79,4
9010,96,80,4
9011,96,81,3
9012,96,82,4
9013,96,83,2
9014,96,84,4
9015,96,85,2
9016,96,86,2
9017,96,87,3
9018,96,88,4
9019,96,89,4
9020,96,90,2
9021,96,91,2
9022,96,92,3
9023,96,93,2
9024,96,94,3
9025,97,1,2
9026,97,2,3
9027,97,3,3
9028,97,4,1
9029,97,5,1
9030,97,6,1
9031,97,7,1
9032,97,8,2
9033,97,9,3
9034,97,10,3
9035,97,11,2
9036,97,12,1
9037,97,13,1
9038,97,14,2
9039,97,15,1
9040,97,16,3
9041,97,17,2
9042,97,18,1
9043,97,19,1
9044,97,20,3
9045,97,21,3
9046,97,22,3
9047,97,23,3
9048,97,24,3
9049,97,25,1
9050,97,26,2
9051,97,27,3
9052,97,28,3
9053,97,29,3
9054,97,30,1
9055,97,31,3
9056,97,32,3
9057,97,33,3
9058,97,34,2
9059,97,35,2
9060,97,36,3
9061,97,37,2
9062,97,38,3
9063,97,39,3
9064,97,40,4
9065,97,41,3
9066,97,42,3
9067,97,43,2
9068,97,44,4
9069,97,45,3
9070,97,46,3
9071,97,47,4
9072,97,48,2
9073,97,49,4
9074,97,50,3
9075,97,51,4
9076,97,52,2
9077,97,53,4
9078,97,54,3
9079,97,55,4
9080,97,56,2
9081,97,57,3
9082,97,58,2
9083,97,59,4
9084,97,60,3
9085,97,61,2
9086,97,62,4
9087,97,63,3
9088,97,64,2
9089,97,65,2
9090,97,66,2
9091,97,67,3
9092,97,68,3
9093,97,69,3
9094,97,70,4
9095,97,71,4
9096,97,72,4
9097,97,73,2
9098,97,74,4
9099,97,75,2
9100,97,76,3
9101,97,77,4
9102,97,78,3
9103,97,79,3
9104,97,80,3
9105,97,81,4
9106,97,82,2
9107,97,83,3
9108,97,84,4
9109,97,85,4
9110,97,86,4
9111,97,87,4
9112,97,88,3
9113,97,89,2
9114,97,90,2
9115,97,91,4
9116,97,92,4
9117,97,93,2
9118,97,94,3
9119,98,1,3
9120,98,2,1
9121,98,3,1
9122,98,4,3
9123,98,5,2
9124,98,6,1
9125,98,7,3
9126,98,8,1
9127,98,9,1
9128,98,10,2
9129,98,11,3
9130,98,12,2
9131,98,13,2
9132,98,14,3
9133,98,15,2
9134,98,16,1
9135,98,17,2
9136,98,18,3
9137,98,19,2
9138,98,20,2
9139,98,21,1
9140,98,22,3
9141,98,23,3
9142,98,24,2
9143,98,25,2
9144,98,26,2
9145,98,27,2
9146,98,28,3
9147,98,29,2
9148,98,30,2
9149,98,31,1
9150,98,32,1
9151,98,33,4
9152,98,34,3
9153,98,35,3
9154,98,36,3
9155,98,37,3
9156,98,38,3
9157,98,39,4
9158,98,40,4
9159,98,41,4
9160,98,42,2
9161,98,43,4
9162,98,44,4
9163,98,45,2
9164,98,46,2
9165,98,47,4
9166,98,48,2
9167,98,49,4
9168,98,50,4
9169,98,51,4
9170,98,52,3
9171,98,53,2
9172,98,54,3
9173,98,55,2
9174,98,56,2
9175,98,57,3
9176,98,58,4
9177,98,59,3
9178,98,60,3
9179,98,61,2
9180,98,62,4
9181,98,63,4
9182,98,64,2
9183,98,65,2
9184,98,66,2
9185,98,67,4
9186,98,68,4
9187,98,69,3
9188,98,70,4
9189,98,71,3
9190,98,72,3
9191,98,73,2
9192,98,74,4
9193,98,75,3
9194,98,76,4
9195,98,77,2
9196,98,78,2
9197,98,79,2
9198,98,80,3
9199,98,81,3
9200,98,82,4
9201,98,83,2
9202,98,84,2
9203,98,85,3
9204,98,86,4
9205,98,87,2
9206,98,88,4
9207,98,89,2
9208,98,90,2
9209,98,91,3
9210,98,92,4
9211,98,93,3
9212,98,94,3
9213,99,1,2
9214,99,2,2
9215,99,3,1
9216,99,4,2
9217,99,5,2
9218,99,6,3
9219,99,7,2
9220,99,8,2
9221,99,9,3
9222,99,10,3
9223,99,11,3
9224,99,12,2
9225,99,13,3
9226,99,14,2
9227,99,15,3
9228,99,16,3
9229,99,17,2
9230,99,18,2
9231,99,19,3
9232,99,20,2
9233,99,21,2
9234,99,22,1
9235,99,23,2
9236,99,24,2
9237,99,25,2
9238,99,26,1
9239,99,27,2
9240,99,28,2
9241,99,29,3
9242,99,30,2
9243,99,31,2
9244,99,32,2
9245,99,33,4
9246,99,34,2
9247,99,35,2
9248,99,36,2
9249,99,37,3
9250,99,38,3
9251,99,39,3
9252,99,40,2
9253,99,41,3
9254,99,42,4
9255,99,43,2
9256,99,44,4
9257,99,45,3
9258,99,46,3
9259,99,47,3
9260,99,48,4
9261,99,49,3
9262,99,50,2
9263,99,51,3
9264,99,52,3
9265,99,53,3
9266,99,54,4
9267,99,55,4
9268,99,56,3
9269,99,57,2
9270,99,58,2
9271,99,59,3
9272,99,60,4
9273,99,61,4
9274,99,62,3
9275,99,63,2
9276,99,64,3
9277,99,65,2
9278,99,66,4
9279,99,67,3
9280,99,68,4
9281,99,69,3
9282,99,70,3
9283,99,71,4
9284,99,72,3
9285,99,73,2
9286,99,74,3
9287,99,75,4
9288,99,76,3
9289,99,77,3
9290,99,78,4
9291,99,79,3
9292,99,80,3
9293,99,81,3
9294,99,82,2
9295,99,83,4
9296,99,84,2
9297,99,85,4
9298,99,86,4
9299,99,87,2
9300,99,88,3
9301,99,89,3
9302,99,90,4
9303,99,91,4
9304,99,92,4
9305,99,93,3
9306,99,94,3
9307,100,1,1
9308,100,2,3
9309,100,3,2
9310,100,4,2
9311,100,5,3
9312,100,6,3
9313,100,7,2
9314,100,8,3
9315,100,9,3
9316,100,10,3
9317,100,11,2
9318,100,12,3
9319,100,13,3
9320,100,14,1
9321,100,15,3
9322,100,16,3
9323,100,17,1
9324,100,18,3
9325,100,19,3
9326,100,20,2
9327,100,21,3
9328,100,22,1
9329,100,23,2
9330,100,24,2
9331,100,25,1
9332,100,26,2
9333,100,27,3
9334,100,28,1
9335,100,29,3
9336,100,30,1
9337,100,31,1
9338,100,32,1
9339,100,33,2
9340,100,34,3
9341,100,35,2
9342,100,36,3
9343,100,37,4
9344,100,38,3
9345,100,39,4
9346,100,40,4
9347,100,41,3
9348,100,42,4
9349,100,43,4
9350,100,44,4
9351,100,45,2
9352,100,46,3
9353,100,47,2
9354,100,48,3
9355,100,49,4
9356,100,50,3
9357,100,51,4
9358,100,52,2
9359,100,53,4
9360,100,54,4
9361,100,55,4
9362,100,56,4
9363,100,57,3
9364,100,58,2
9365,100,59,2
9366,100,60,4
9367,100,61,3
9368,100,62,4
9369,100,63,4
9370,100,64,3
9371,100,65,4
9372,100,66,3
9373,100,67,3
9374,100,68,4
9375,100,69,3
9376,100,70,2
9377,100,71,3
9378,100,72,2
9379,100,73,2
9380,100,74,2
9381,100,75,2
9382,100,76,4
9383,100,77,4
9384,100,78,2
9385,100,79,3
9386,100,80,4
9387,100,81,4
9388,100,82,2
9389,100,83,2
9390,100,84,4
9391,100,85,3
9392,100,86,4
9393,100,87,4
9394,100,88,2
9395,100,89,2
9396,100,90,4
9397,100,91,2
9398,100,92,3
9399,100,93,4
9400,100,94,2
9401,101,1,1
9402,101,2,3
9403,101,3,1
9404,101,4,3
9405,101,5,2
9406,101,6,3
9407,101,7,2
9408,101,8,1
9409,101,9,3
9410,101,10,2
9411,101,11,2
9412,101,12,2
9413,101,13,1
9414,101,14,3
9415,101,15,1
9416,101,16,2
9417,101,17,3
9418,101,18,1
9419,101,19,2
9420,101,20,1
9421,101,21,1
9422,101,22,2
9423,101,23,2
9424,101,24,1
9425,101,25,3
9426,101,26,1
9427,101,27,1
9428,101,28,2
9429,101,29,2
9430,101,30,2
9431,101,31,1
9432,101,32,3
9433,101,33,2
9434,101,34,3
9435,101,35,4
9436,101,36,2
9437,101,37,3
9438,101,38,2
9439,101,39,3
9440,101,40,4
9441,101,41,3
9442,101,42,2
9443,101,43,3
9444,101,44,3
9445,101,45,4
9446,101,46,4
9447,101,47,4
9448,101,48,2
9449,101,49,3
9450,101,50,3
9451,101,51,3
9452,101,52,4
9453,101,53,3
9454,101,54,4
9455,101,55,4
9456,101,56,2
9457,101,57,4
9458,101,58,4
9459,101,59,3
9460,101,60,4
9461,101,61,3
9462,101,62,2
9463,101,63,2
9464,101,64,2
9465,101,65,4
9466,101,66,2
9467,101,67,4
9468,101,68,4
9469,101,69,4
9470,101,70,2
9471,101,71,3
9472,101,72,4
9473,101,73,2
9474,101,74,3
9475,101,75,4
9476,101,76,2
9477,101,77,2
9478,101,78,4
9479,101,79,4
9480,101,80,2
9481,101,81,4
9482,101,82,3
9483,101,83,3
9484,101,84,4
9485,101,85,3
9486,101,86,2
9487,101,87,2
9488,101,88,4
9489,101,89,4
9490,101,90,3
9491,101,91,4
9492,101,92,3
9493,101,93,2
9494,101,94,3
9495,102,1,1
9496,102,2,2
9497,102,3,1
9498,102,4,2
9499,102,5,1
9500,102,6,1
9501,102,7,3
9502,102,8,1
9503,102,9,2
9504,102,10,1
9505,102,11,3
9506,102,12,2
9507,102,13,1
9508,102,14,2
9509,102,15,1
9510,102,16,3
9511,102,17,2
9512,102,18,3
9513,102,19,1
9514,102,20,2
9515,102,21,1
9516,102,22,1
9517,102,23,3
9518,102,24,3
9519,102,25,1
9520,102,26,3
9521,102,27,3
9522,102,28,3
9523,102,29,2
9524,102,30,2
9525,102,31,1
9526,102,32,3
9527,102,33,3
9528,102,34,4
9529,102,35,3
9530,102,36,2
9531,102,37,2
9532,102,38,2
9533,102,39,2
9534,102,40,2
9535,102,41,3
9536,102,42,2
9537,102,43,3
9538,102,44,4
9539,102,45,4
9540,102,46,2
9541,102,47,4
9542,102,48,4
9543,102,49,2
9544,102,50,4
9545,102,51,3
9546,102,52,2
9547,102,53,2
9548,102,54,2
9549,102,55,3
9550,102,56,3
9551,102,57,4
9552,102,58,2
9553,102,59,4
9554,102,60,2
9555,102,61,4
9556,102,62,4
9557,102,63,3
9558,102,64,2
9559,102,65,2
9560,102,66,2
9561,102,67,3
9562,102,68,3
9563,102,69,2
9564,102,70,2
9565,102,71,3
9566,102,72,4
9567,102,73,4
9568,102,74,2
9569,102,75,4
9570,102,76,2
9571,102,77,3
9572,102,78,3
9573,102,79,3
9574,102,80,4
9575,102,81,3
9576,102,82,2
9577,102,83,3
9578,102,84,3
9579,102,85,2
9580,102,86,3
9581,102,87,4
9582,102,88,4
9583,102,89,2
9584,102,90,4
9585,102,91,3
9586,102,92,4
9587,102,93,4
9588,102,94,4
9589,103,1,3
9590,103,2,3
9591,103,3,1
9592,103,4,2
9593,103,5,3
9594,103,6,2
9595,103,7,3
9596,103,8,2
9597,103,9,3
9598,103,10,3
9599,103,11,3
9600,103,12,1
9601,103,13,1
9602,103,14,2
9603,103,15,1
9604,103,16,1
9605,103,17,3
9606,103,18,3
9607,103,19,1
9608,103,20,3
9609,103,21,2
9610,103,22,2
9611,103,23,3
9612,103,24,1
9613,103,25,2
9614,103,26,2
9615,103,27,3
9616,103,28,1
9617,103,29,1
9618,103,30,2
9619,103,31,1
9620,103,32,1
9621,103,33,3
9622,103,34,3
9623,103,35,2
9624,103,36,3
9625,103,37,3
9626,103,38,3
9627,103,39,2
9628,103,40,4
9629,103,41,3
9630,103,42,2
9631,103,43,4
9632,103,44,3
9633,103,45,4
9634,103,46,4
9635,103,47,2
9636,103,48,2
9637,103,49,4
9638,103,50,3
9639,103,51,4
9640,103,52,4
9641,103,53,2
9642,103,54,4
9643,103,55,2
9644,103,56,3
9645,103,57,3
9646,103,58,3
9647,103,59,2
9648,103,60,4
9649,103,61,3
9650,103,62,2
9651,103,63,3
9652,103,64,2
9653,103,65,2
9654,103,66,3
9655,103,67,2
9656,103,68,2
9657,103,69,4
9658,103,70,2
9659,103,71,2
9660,103,72,4
9661,103,73,2
9662,103,74,2
9663,103,75,2
9664,103,76,4
9665,103,77,4
9666,103,78,3
9667,103,79,4
9668,103,80,3
9669,103,81,2
9670,103,82,4
9671,103,83,4
9672,103,84,4
9673,103,85,3
9674,103,86,4
9675,103,87,3
9676,103,88,4
9677,103,89,4
9678,103,90,4
9679,103,91,2
9680,103,92,3
9681,103,93,2
9682,103,94,4
9683,104,1,2
9684,104,2,2
9685,104,3,1
9686,104,4,3
9687,104,5,1
9688,104,6,1
9689,104,7,3
9690,104,8,2
9691,104,9,3
9692,104,10,3
9693,104,11,2
9694,104,12,3
9695,104,13,1
9696,104,14,1
9697,104,15,1
9698,104,16,1
9699,104,17,3
9700,104,18,3
9701,104,19,2
9702,104,20,1
9703,104,21,1
9704,104,22,3
9705,104,23,1
9706,104,24,2
9707,104,25,1
9708,104,26,3
9709,104,27,1
9710,104,28,1
9711,104,29,1
9712,104,30,3
9713,104,31,3
9714,104,32,3
9715,104,33,2
9716,104,34,4
9717,104,35,4
9718,104,36,2
9719,104,37,2
9720,104,38,2
9721,104,39,2
9722,104,40,2
9723,104,41,2
9724,104,42,2
9725,104,43,2
9726,104,44,4
9727,104,45,2
9728,104,46,4
9729,104,47,4
9730,104,48,4
9731,104,49,3
9732,104,50,3
9733,104,51,4
9734,104,52,2
9735,104,53,4
9736,104,54,2
9737,104,55,2
9738,104,56,2
9739,104,57,4
9740,104,58,4
9741,104,59,2
9742,104,60,4
9743,104,61,2
9744,104,62,3
9745,104,63,2
9746,104,64,3
9747,104,65,4
9748,104,66,3
9749,104,67,4
9750,104,68,2
9751,104,69,4
9752,104,70,4
9753,104,71,4
9754,104,72,4
9755,104,73,4
9756,104,74,3
9757,104,75,4
9758,104,76,2
9759,104,77,4
9760,104,78,2
9761,104,79,3
9762,104,80,3
9763,104,81,2
9764,104,82,2
9765,104,83,2
9766,104,84,2
9767,104,85,4
9768,104,86,3
9769,104,87,4
9770,104,88,4
9771,104,89,4
9772,104,90,3
9773,104,91,4
9774,104,92,2
9775,104,93,2
9776,104,94,4
9777,105,1,3
9778,105,2,1
9779,105,3,3
9780,105,4,3
9781,105,5,2
9782,105,6,3
9783,105,7,1
9784,105,8,2
9785,105,9,1
9786,105,10,3
9787,105,11,3
9788,105,12,3
9789,105,13,3
9790,105,14,1
9791,105,15,3
9792,105,16,3
9793,105,17,1
9794,105,18,1
9795,105,19,2
9796,105,20,3
9797,105,21,2
9798,105,22,3
9799,105,23,2
9800,105,24,3
9801,105,25,2
9802,105,26,3
9803,105,27,2
9804,105,28,2
9805,105,29,3
9806,105,30,2
9807,105,31,2
9808,105,32,1
9809,105,33,4
9810,105,34,3
9811,105,35,4
9812,105,36,4
9813,105,37,3
9814,105,38,4
9815,105,39,2
9816,105,40,2
9817,105,41,4
9818,105,42,4
9819,105,43,3
9820,105,44,4
9821,105,45,2
9822,105,46,2
9823,105,47,4
9824,105,48,3
9825,105,49,3
9826,105,50,4
9827,105,51,2
9828,105,52,2
9829,105,53,2
9830,105,54,2
9831,105,55,3
9832,105,56,2
9833,105,57,2
9834,105,58,3
9835,105,59,2
9836,105,60,4
9837,105,61,3
9838,105,62,4
9839,105,63,3
9840,105,64,4
9841,105,65,3
9842,105,66,3
9843,105,67,2
9844,105,68,4
9845,105,69,4
9846,105,70,4
9847,105,71,3
9848,105,72,2
9849,105,73,3
9850,105,74,3
9851,105,75,3
9852,105,76,4
9853,105,77,3
9854,105,78,4
9855,105,79,4
9856,105,80,4
9857,105,81,4
9858,105,82,2
9859,105,83,4
9860,105,84,3
9861,105,85,2
9862,105,86,4
9863,105,87,2
9864,105,88,4
9865,105,89,4
9866,105,90,3
9867,105,91,2
9868,105,92,3
9869,105,93,2
9870,105,94,2
9871,106,1,1
9872,106,2,1
9873,106,3,1
9874,106,4,3
9875,106,5,2
9876,106,6,2
9877,106,7,3
9878,106,8,1
9879,106,9,3
9880,106,10,3
9881,106,11,3
9882,106,12,1
9883,106,13,3
9884,106,14,1
9885,106,15,3
9886,106,16,3
9887,106,17,2
9888,106,18,1
9889,106,19,2
9890,106,20,3
9891,106,21,3
9892,106,22,2
9893,106,23,2
9894,106,24,2
9895,106,25,1
9896,106,26,2
9897,106,27,3
9898,106,28,1
9899,106,29,1
9900,106,30,3
9901,106,31,1
9902,106,32,2
9903,106,33,2
9904,106,34,3
9905,106,35,4
9906,106,36,2
9907,106,37,4
9908,106,38,3
9909,106,39,2
9910,106,40,3
9911,106,41,2
9912,106,42,3
9913,106,43,2
9914,106,44,3
9915,106,45,2
9916,106,46,4
9917,106,47,2
9918,106,48,3
9919,106,49,2
9920,106,50,3
9921,106,51,4
9922,106,52,3
9923,106,53,2
9924,106,54,2
9925,106,55,4
9926,106,56,4
9927,106,57,4
9928,106,58,3
9929,106,59,2
9930,106,60,2
9931,106,61,4
9932,106,62,3
9933,106,63,3
9934,106,64,2
9935,106,65,3
9936,106,66,3
9937,106,67,4
9938,106,68,3
9939,106,69,2
9940,106,70,4
9941,106,71,2
9942,106,72,2
9943,106,73,4
9944,106,74,4
9945,106,75,4
9946,106,76,4
9947,106,77,4
9948,106,78,4
9949,106,79,2
9950,106,80,4
9951,106,81,2
9952,106,82,3
9953,106,83,4
9954,106,84,2
9955,106,85,3
9956,106,86,3
9957,106,87,2
9958,106,88,2
9959,106,89,4
9960,106,90,3
9961,106,91,2
9962,106,92,4
9963,106,93,4
9964,106,94,2
9965,107,1,3
9966,107,2,3
9967,107,3,2
9968,107,4,1
9969,107,5,3
9970,107,6,3
9971,107,7,1
9972,107,8,1
9973,107,9,2
9974,107,10,1
9975,107,11,1
9976,107,12,2
9977,107,13,2
9978,107,14,3
9979,107,15,1
9980,107,16,2
9981,107,17,2
9982,107,18,1
9983,107,19,2
9984,107,20,2
9985,107,21,2
9986,107,22,3
9987,107,23,3
9988,107,24,3
9989,107,25,1
9990,107,26,3
9991,107,27,3
9992,107,28,3
9993,107,29,3
9994,107,30,1
9995,107,31,3
9996,107,32,3
9997,107,33,4
9998,107,34,4
9999,107,35,4
10000,107,36,3
10001,107,37,4
10002,107,38,2
10003,107,39,3
10004,107,40,3
10005,107,41,2
10006,107,42,2
